,negative_prob,positive_prob
selbstmordattentäter,0.9938680992497144,0.0016470007996161355
intransparent,0.9999979780402276,0.0017708929028411359
mörderbanden,0.9946646528049334,0.008498155412158457
schindluder,0.9838725228328178,0.030503682262511194
kollateralschaden,0.9755720058797474,0.019972625003745845
milliardenverlusten,0.9394864010315715,0.0391782002247914
kaschieren,0.9507714460918048,0.045062791389459865
pausenlos,0.9828689465245051,0.026817330337987874
sturm,0.9401083198169142,0.01956144480951337
grauzonen,0.9323657853085718,0.06115281463043985
sevim,0.9827565341391492,0.006593746916288829
lobbyismus,0.9896419230415372,0.012145647471355185
grassieren,0.9397568509433504,0.04735146361763167
dauernden,0.9492391218050348,0.0554924576781068
provokation,0.9591600523561092,0.0182143957185316
barbaren,0.9556388769980996,0.03203608777869536
verfügungen,0.9543350216188594,0.03351502528768828
weltwirtschaftskrise,0.9675793239520278,0.06724611611924894
raub,0.99999892422629,0.0008623757465978131
verurteilungen,0.993258863953699,0.01363592889448832
vorsätzlicher,0.9736707770990018,0.024687008749969392
niemandsland,0.9636771336899466,0.0024480067302358644
zammar,0.9887562778563384,0.013201384408523531
lankas,0.9562375082566216,0.032056492937667144
beschäftigungsverbot,0.932187523548804,0.07291179859003129
atomwaffenprogramm,0.9332298218861916,0.05265464642155873
rechtskräftige,0.9854541307887812,0.007888623690360088
erstarken,0.9880547462118556,0.0225345155756124
terrorgruppen,0.9884884727142268,0.008227070120871932
ausspielt,0.9840493375735142,0.020844060816048983
stromsperren,0.9930640832839256,0.010495518192163641
verquickung,0.99704315459687,0.0071139149817385375
hochbetagte,0.9713385392976576,0.01747564275066749
schüsse,0.9642691959525546,0.01831965350314706
guinea,0.9795157486280672,0.010920729653618977
fanatiker,0.9934296193882556,0.0059314889349511525
greifend,0.9491096699574431,0.04537944268920948
kavallerie,0.9827474278415428,0.007752599012775299
annexion,0.9557003662632692,0.021834030938060592
ernährungsbedingten,0.948803562711516,0.056700433739698027
fehlversorgung,0.941249833805597,0.02508049179321931
antidemokratische,0.981187997066286,0.045876783774628234
gespült,0.9550510390535034,0.058516994453362586
kuppelei,0.9784165426016322,0.015920619319960874
terrormiliz,0.9929694732681728,0.006421127893547355
beweislage,0.992113753909103,0.006035656316366561
bahrain,0.9740403894974008,0.012942547196890905
übereilten,0.9714092618319874,0.048352104407680084
schienenlärm,0.9434119388597438,0.0086423783686138
armutsgefährdung,0.9885751432883828,0.006262107767157908
störungen,0.990027936611948,0.008176557701422586
drohkulisse,0.9747759620609822,0.020215932028500902
wahlbetrug,0.9959714398911832,0.008861080229236162
flüchtlingsströme,0.990462224622698,0.018377244704351297
menschenschmuggel,0.9397739731722276,0.03354296160994342
konzeptionslose,0.9553330299829188,0.08899358118199607
vertreibungen,0.9738614086740048,0.03112704208538485
verlogenheit,0.999999587047712,0.0009008155372038756
inhumane,0.9786505526956144,0.02011763907835927
betäubung,0.9517319917854294,0.022490895301207826
verschluss,0.9321823735483128,0.03978029052292282
herumdoktern,0.9931443628888728,0.0062081198404126256
formalien,0.9887402870744424,0.008383192040978494
abmahnungen,0.9963407752002774,0.011045267346014557
albaschir,0.9866936009842072,0.02011197632474717
litten,0.9999965984483744,0.0010637507339088888
nullwachstum,0.9630050374228329,0.022244141974207283
muten,0.9646859232669264,0.04262136224923485
versetzungen,0.9568021894296278,0.034063844041685234
pendel,0.9607805738735696,0.020006245092641817
flieht,0.9890137548966365,0.008343266002070646
schwangerschaften,0.9911855920664528,0.003869716927649631
anis,0.9400564155974084,0.02545996298098753
militarismus,0.9861705414695892,0.023298358516479618
arbeitsplatzverluste,0.9741150423714507,0.018677292293738476
hungertod,0.9999907649810692,0.0006439463808431014
hinterzimmern,0.9879810500147312,0.006412543167383771
teuflische,0.931000287374002,0.09325089210049878
desorientierung,0.9798588732241362,0.01566192608975019
manipulationen,0.9905954626028642,0.01818655402143751
suspendiert,0.9890079701672392,0.009975775158401166
papierkorb,0.9313850600546576,0.016615645732418288
streckenstilllegungen,0.9921995053646228,0.003398908014875519
wohingegen,0.9695435607463964,0.012419534180421618
bombardierungen,0.9609846748531121,0.03801955639700153
warnten,0.9659581303125117,0.01338767667718678
teilzeitfalle,0.9578460689593056,0.01505855841650879
unterstellung,0.9755092362770692,0.008957881186487058
dunkelheit,0.9920061885986344,0.004987978867914889
aushungern,0.9822812709240965,0.015906535232981748
umtriebe,0.9970253453083476,0.004801901867266528
nadelstiche,0.9601640073642504,0.042370874121502484
überhöhter,0.9793230413379383,0.017604868193813284
schlingerkurs,0.9518740011554024,0.015854381703607673
kriegführung,0.9588161283140187,0.018185686586758013
schmutzkonkurrenz,0.9718296860995994,0.040831504669886935
abwurf,0.94592978262341,0.038774395665845035
wegsehen,0.9999865526229466,0.0018362099696428926
parteitaktik,0.979438050255128,0.02237260703325101
massakern,0.997238600619251,0.0032328021828184673
vormarsch,0.9696337235707596,0.028112127417969063
gettoisierung,0.9763373788687773,0.013432481030971107
drogenkriminalität,0.9937809784582566,0.00855630609218048
diffamierungen,0.9954274516706756,0.006164803276743319
beschönigung,0.9336436492068833,0.060746844562557176
spätrömischer,0.9804508332098238,0.018050525724668157
schwarzepeterspiel,0.9600626809178492,0.025218805458179547
scheinwerkverträgen,0.948828624544325,0.05999108467489499
windmühlen,0.9318920966144228,0.01787889088044493
schleuser,0.999989160654288,0.0053273786257465395
republika,0.9579674332365516,0.019103507442826358
verfällt,0.9688590983101618,0.01637504715277957
seelischer,0.9395042272926488,0.0522539254865621
leistungsdruck,0.9810320969433692,0.00448385276787725
kollektivhaftung,0.9854083521803358,0.010262242713615356
wiegen,0.9811419713034456,0.012945542446601534
erstaufnahmeeinrichtungen,0.9557169372371124,0.02088064386597068
tschetschenen,0.9926553140881406,0.012746477126224693
verkorksten,0.9912738352966136,0.009014438290395298
demagogisch,0.9553260134554258,0.03266145584302421
tiertransporten,0.9930925507646284,0.007270489243647265
gewalttäter,0.9379189096757208,0.031835281556233296
substanzverletzung,0.9459991869908306,0.03404995308312942
walde,0.9534935686297268,0.006362491557322384
unehrlichkeit,0.9657972772176976,0.02456868739975131
unzulässigerweise,0.9748300528499612,0.017331759472126396
abgerüstet,0.9323541495556046,0.08472295988062979
schrillen,0.9611930415167054,0.0611038040159064
verfangen,0.9914831916896616,0.0246359603668943
flanke,0.9766121238036302,0.039184183730952137
peinlichkeit,0.9900022676247316,0.010835439402784185
wegzureden,0.9626952929426696,0.026755551598590492
werktags,0.9459694172674492,0.079283304899411
systemwidrig,0.9780132777587844,0.020933230049840813
tätern,0.9531392832082648,0.07809265272412957
schadstoffen,0.9570287970318749,0.019620775292122757
unwilligkeit,0.9707715230386186,0.03886172502625799
slums,0.9310836613906736,0.014388591562411656
verzerrungen,0.9836699653830799,0.01772588558204846
brisanz,0.9497805255404916,0.020377354432929592
massenproteste,0.9364333761031448,0.03768290930900267
austrocknung,0.9355698463910264,0.13129007067969442
widersprüchlichkeiten,0.970283245113036,0.058063484107806713
gewaltverbrechen,0.9974662677436372,0.00617380032504809
hungerkatastrophe,0.9999876989626438,0.0024472496922872664
erwerbsunterbrechungen,0.9493210930542691,0.055234727432423456
nachstellungen,0.9882685847756474,0.016239168766631992
augenwischerei,0.986437912730968,0.010523982378174031
ukrainekrise,0.9617993907421071,0.015698939307289463
gepackt,0.9535940832890776,0.07119321862793458
zurücknimmt,0.9618779833012212,0.09954225197717556
herbeigezogen,0.9999811594821744,0.002825005211392268
rückfall,0.9793801032562456,0.025189045102727774
vertreibungspolitik,0.9718634112247008,0.011311879146007413
erlasse,0.9833020804482678,0.010484296433474807
pessimismus,0.9881498586330106,0.03141991674754986
schlaganfall,0.9476405845844208,0.010737863145654029
raubbau,0.9766566812262744,0.02571694927500651
verzögerungen,0.9796113975881179,0.0389976044158143
gerügt,0.9554937456781288,0.047260468248795
verärgerung,0.9496474691415984,0.06563395713785912
kriegsparteien,0.9384398398414378,0.04203428247868039
beharrt,0.9350097638686492,0.019751201615762902
marktradikalen,0.9560460226198352,0.05559011399886207
konjunkturaufschwung,0.9339374172992017,0.061782766931557175
diskriminierenden,0.9937687224909184,0.016184073537543715
tötungen,0.9949421876264342,0.017837886976876518
demütigungen,0.9974769344661624,0.005502213233689796
minen,0.9942871829429052,0.0037179847517501093
geduldet,0.9389558722590556,0.10035484843033496
hiv,0.9539714904545148,0.027658842855255158
sozialisierung,0.9443921996316972,0.07524967058397722
überrollt,0.9724462799901166,0.043477307850789404
zusammenzubrechen,0.9895409428889814,0.008803409144758908
ahnungslosigkeit,0.984376134420228,0.040485607419312716
erschleichung,0.9550354899723268,0.02318675249830387
eingesperrt,0.9922944032139244,0.006601930591194774
scheren,0.9513767427248978,0.03074614847248379
gewaltkriminalität,0.9965648101061172,0.003288837851257746
hasses,0.9902435553420867,0.029608881571060924
todesopfer,0.9952468676439588,0.0021170718071367423
downloads,0.9434016019106924,0.02359353941590087
gedankenlosigkeit,0.9590927887651254,0.033831543765239704
altersdiskriminierung,0.9652108003166076,0.02684778880713865
überdeckt,0.93573372158987,0.0811438335908485
ungläubige,0.9442467517337788,0.037743026536683884
leids,0.9431223444407212,0.1558889745004862
aufrechnung,0.9627679825669404,0.022273223426014663
straflosigkeit,0.9999983859424271,0.002453936755525412
erbkrankheiten,0.9624608729571322,0.04087484070713289
wettbewerbsverzerrung,0.9946935401930826,0.007038199393468347
wohnungseinbruch,0.9702282471817729,0.020569333032146288
zementierung,0.9561010218596756,0.04298980045836509
luftschläge,0.9941958269119467,0.01221638194376278
inakzeptabler,0.9342915615918852,0.08459526496315728
vorfällen,0.9360623291409104,0.027410976201933564
verschlechternden,0.9317446648505812,0.07445961035933175
verjähren,0.9723828522813835,0.04623174653244315
relativieren,0.9626511481078656,0.04551035328940552
kurdinnen,0.9667325539117324,0.05310446007112131
extremistischen,0.9866737308747878,0.060668768033744665
gewaltbereiten,0.997035890532046,0.006585786000669097
handlungsunfähigkeit,0.9999997697454216,0.0005302663290847443
planungsunsicherheit,0.9967829268241806,0.0112526918672628
entgleisungen,0.9828307647802172,0.01594083372024741
widersprüchlichkeit,0.956654344047371,0.021831190481250297
nackte,0.9532317818371218,0.041266391172991565
alleinlassen,0.9772522034830174,0.03979603644294636
deckmäntelchen,0.9477631964176756,0.01831664393731045
ausländerbehörden,0.95536840027086,0.032322529971433214
südosten,0.9671175100440648,0.005182833371944904
folgenlos,0.982836222022478,0.011959189134829006
einzuschüchtern,0.9947536638302312,0.01671091082619627
fiskalisch,0.9731523672945308,0.00617717183293068
innenpolitischer,0.9565533693714574,0.05589993053343492
zugesehen,0.9999859600430718,0.002878366116018237
leistungskürzungen,0.9999884539321836,0.0015623688655209405
beschäftigungsabbau,0.9477673658174752,0.02725922469150931
steuerbetrug,0.9999931170797642,0.003658098767493085
ausbreiten,0.9521928078426048,0.0694491171468066
aufgezwungen,0.9866698577212863,0.01905054941852078
steuerverkürzung,0.9728884278115512,0.03701503868052497
islamisten,0.9615275701761906,0.048644797050156216
freiheitsentzug,0.9892718139902376,0.006330561934600544
alltagskriminalität,0.9906637569480858,0.005769050067845888
arbeitsverweigerung,0.9957730663229364,0.010763241012286616
extralegalen,0.9681915847613568,0.053344460832261006
vertrauenskrise,0.9999898346738152,0.005056024099708734
schadensersatzansprüchen,0.98284699670665,0.025345665895625542
egoismen,0.997193044654462,0.004897729585297278
unsinnigen,0.9889038182028902,0.02792158402563965
volens,0.9606098488887784,0.050607448065845786
kamera,0.935259176432656,0.0038555185422143264
verwässert,0.9967355600339084,0.0050459148684757725
herumzureißen,0.9570922391308184,0.07197875692912044
entrechtet,0.9884617771248628,0.020530578784521032
antisemiten,0.9406920148582644,0.05604180857485429
aushebeln,0.9635874609567532,0.07971411349886501
16jährigen,0.9934767810455456,0.0019146367540811048
krawalle,0.9511069844056044,0.04482887620687937
schikane,0.999997674319022,0.0017281511043227065
mineralölsteuererhöhungen,0.949093129784069,0.04857275569917348
zurückdenken,0.9392696559901488,0.03834583642987672
flurschaden,0.9949569780600358,0.016198314541603524
knallharte,0.950186267734856,0.15487344738754727
verblendet,0.9999845892877344,0.002454426166976059
durchsichtigen,0.9999974461647244,0.0013093039821215765
unnötigerweise,0.9879183618146772,0.015375338718840609
desertiert,0.9415332964232008,0.053480272865929074
verschärfungen,0.9511479586856758,0.09309849273150936
sedregime,0.9647681720257842,0.02561726177054376
zwangsrekrutierungen,0.948729469613812,0.061513240255435635
nullrunden,0.9904603497591224,0.013820861488933855
mißbraucht,0.9499160581358898,0.07316087083068815
verseuchte,0.9458617253872738,0.025831195340203585
kälte,0.9503542981566184,0.07765589365099139
haftstrafen,0.99999267817077,0.001295166654321489
sinkflug,0.9402381526239784,0.011702126152641093
undifferenziert,0.9999996972329992,0.0006824885866658626
aramäern,0.9431871566761132,0.050272368469190025
übergreifen,0.9705372716299396,0.018444517750930336
reformbedarf,0.9329548342629176,0.14176064846642053
ökonomisierung,0.9875861041784536,0.0258332921927837
waffenlieferungen,0.9485008742050264,0.0709088047504672
ablenkungsmanöver,0.9906436255249538,0.004171058434386253
verhöhnung,0.9672596111978812,0.05127522173372444
graffitischmierereien,0.9320000941251588,0.021909082826696943
strafaktion,0.9812927310153324,0.007048024264974981
verfehlung,0.9823903957382759,0.02320806400345716
verstellt,0.983670542800524,0.03349815274253533
kaputtgegangen,0.9446558189477036,0.06743256966184122
rotgrünes,0.9433594753288824,0.060931893477492366
landfriedensbruch,0.9884517164457894,0.016226991803073642
zwangsarbeitern,0.9503282261435708,0.04286896414664718
zerrieben,0.9925611901024352,0.009530710812523942
